 2  38.248333333  114.888333333        0      272    50      0.000   FL ENRT ZB WUJI NDB
 2  23.138333333  113.241666667        0      410    50      0.000   FO ENRT ZG GUANGZHOU NDB
 2  37.451666667  121.178333333        0      247    50      0.000   FZ ENRT ZS TUNLI NDB
 2  34.431119444  108.730288889        0      327    25      0.000    G ENRT ZL XIANYANG NDB
 2  28.083333333  112.216666667        0      245    50      0.000   GJ ENRT ZG LAOLIANGCANG NDB
 2  31.786666667  119.055000000        0      276    50      0.000   GT ENRT ZS QUNLI NDB
 2  19.934722222  110.431633333        0      389    25      0.000    H ENRT ZJ HAIKOU NDB
 2  37.716666667  115.705000000        0      350    75      0.000   HG ENRT ZB HENGSHUI NDB
 2  48.127388889  114.676500000        0      450    50      0.000   HN ENRT ZM CHOIBALSAN NDB
 2  35.210000000  107.768333333        0      375    50      0.000   HO ENRT ZL CHANGWU NDB
 2  46.919502778  102.759722222        0      390    75      0.000   HU ENRT ZM KHUJIRT NDB
 2  26.860000000  104.281666667        0      285    50      0.000   HX ENRT ZP WEINING NDB
 2  31.666666667  118.716666667        0      440    50      0.000   ID ENRT ZS XIAODANYANG NDB
 2  47.868333333  134.645000000        0      394    50      0.000   IJ ENRT ZY HAIQING NDB
 2  42.879605556  129.420472222        0      437    25      0.000    J ENRT ZY CHAOYANGCHUAN (YANJI) NDB
 2  39.043333333  116.198333333        0      403    75      0.000   JB ENRT ZB ZANGANGZHEN NDB
 2  26.461666667  106.980000000        0      311    75      0.000   JK ENRT ZU LONGLI NDB
 2  39.720000000  116.095000000        0      475    75      0.000   JR ENRT ZB LIANGXIANG NDB
 2  25.008333333  110.016666667        0      281    50      0.000   JW ENRT ZG YONGFU NDB
 2  29.181666667  110.400000000        0      319    50      0.000   JX ENRT ZG YINJIAXI NDB
 2  52.960833333  105.213888889        0     1020    50      0.000   KA ENRT UI OLZONY NDB
 2  40.867147222  111.891341667        0      434    75      0.000   KJ ENRT ZB CHENJIAYING (HOHHOT) NDB
 2  40.388333333  115.496666667        0      360    50      0.000   KM ENRT ZB HUAILAI NDB
 2  39.606388889  125.676388889        0      275    75      0.000   KP ENRT ZK ANJU NDB
 2  41.705000000  123.746666667        0      365    50      0.000   KY ENRT ZY WANGBINGOU NDB
 2  50.399611111  127.420888889        0      220    15      0.000    L ENRT UH BLAGOVESHCHENSK NDB
 2  21.135000000  110.333333333        0      356    50      0.000   LH ENRT ZG HUGUANG NDB
 2  42.634438889   77.065250000        0     1020    50      0.000   LP ENRT UC CHOLPON-ATA NDB
 2  45.447866667  126.048186111        0      445    50      0.000   LS ENRT ZY SHUIQUAN NDB
 2  50.375083333  127.428777778        0      350    15      0.000   LZ ENRT UH BLAGOVESHCHENSK NDB
 2  45.641572222  126.271369444        0      202    15      0.000    M ENRT ZY HARBIN NDB
 2  45.682811111  126.319036111        0      417    25      0.000   MJ ENRT ZY HARBIN NDB
 2  43.051972222   74.405547222        0      975    50      0.000   MN ENRT UC MANAS (BISHKEK) NDB
 2  48.560277778  134.581944444        0      305    50      0.000   MR ENRT UH VOLOCHAYEVKA NDB
 2  49.653027778  100.174166667        0      525    50      0.000   MU ENRT ZM MUREN NDB
 2  25.956666667  119.675000000        0      229    50      0.000    N ENRT ZS FUZHOU NDB
 2  27.208333333  116.558333333        0      292    50      0.000   NF ENRT ZS NANFENG NDB
 2  52.748333333  104.454722222        0      699    50      0.000   NH ENRT UI NIKOLSK NDB
 2  40.288333333  116.535000000        0      380    75      0.000   OB ENRT ZB HUAIROU NDB
 2  38.455000000  114.555000000        0      235    50      0.000   OC ENRT ZB XINGTANG NDB
 2  34.598333333  108.915000000        0      202    75      0.000   OD ENRT ZL SANYUAN NDB
 2  32.673333333  118.578333333        0      340    50      0.000   OF ENRT ZS BANTAJI NDB
 2  46.211166667  102.852444444        0      505    50      0.000   OG ENRT ZM ARVAIKHEER NDB
 2  24.862027778  118.630361111        0      212    25      0.000   OJ ENRT ZS JINJIANG NDB
 2  29.851666667  106.846666667        0      241    75      0.000   OS ENRT ZU TONGJINGCHANG NDB
 2  43.884166667   87.364311111        0      352    25      0.000   OY ENRT ZW URUMQI NDB
 2  25.405000000  110.060000000        0      286    50      0.000   PA ENRT ZG WUTONG NDB
 2  31.284550000  121.329619444        0      208    15      0.000   PK ENRT ZS NANXIANG NDB
 2  51.698888889   94.461111111        0      490    50      0.000   PS ENRT UN KYZYL NDB
 2  41.506666667  123.291666667        0      296    50      0.000   PU ENRT ZY DONGYANGJIAO NDB
 2  28.166547222  113.221127778        0      265    25      0.000    Q ENRT ZG CHANGSHA NDB
 2  24.670000000  110.776666667        0      213    50      0.000   QP ENRT ZG ERTANG NDB
 2  24.171666667  116.091666667        0      304    50      0.000   QU ENRT ZG CHENGTAN NDB
 2  31.146666667   97.176666667        0      247    50      0.000   RG ENRT ZU CHANGDU NDB
 2  43.930119444   87.584761111        0      398    25      0.000   RM ENRT ZW URUMQI NDB
 2  28.618333333  115.708333333        0      210    50      0.000   RP ENRT ZS LIJIA NDB
 2  27.740000000  102.165000000        0      319    75      0.000   SB ENRT ZU HEXI NDB
 2  36.240000000  113.116666667        0      398    75      0.000   SQ ENRT ZB CHANGZHI NDB
 2  28.216666667  113.348333333        0      345    50      0.000   SV ENRT ZG LUCHONG NDB
 2  40.518333333  112.495000000        0      282    50      0.000   SZ ENRT ZB LIANGCHENG NDB
 2  48.740277778   98.274166667        0      325    50      0.000   TC ENRT ZM TOSONTSENGEL NDB
 2  45.900833333  134.866111111        0      325    50      0.000   TD ENRT UH BOGUSLAVETS NDB
 2  52.150000000   93.905000000        0      980    50      0.000   TR ENRT UN TURAN NDB
 2  21.988333333  113.355000000        0      272    50      0.000    U ENRT ZG SANZAO NDB
 2  49.218333333  119.961666667        0      351    25      0.000   UC ENRT ZB XIHA NDB
 2  47.330194444  110.664055556        0      480    50      0.000   UH ENRT ZM UNDURKHAAN NDB
 2  21.920000000  113.293333333        0      204    50      0.000   UJ ENRT ZG GAOLAN NDB
 2  50.011972222   92.029055556        0      383    50      0.000   US ENRT ZM ULAANGOM NDB
 2  47.091433333   81.656269444        0      460    50      0.000   UV ENRT UA URDZHAR NDB
 2  39.296666667  116.901666667        0      280    50      0.000   VM ENRT ZB SHIGEZHUANG NDB
 2  25.561666667  110.476666667        0      398    50      0.000   VQ ENRT ZG DARONGJIANG NDB
 2  28.219902778  113.217897222        0      388    25      0.000    W ENRT ZG GUTANG NDB
 2  39.945000000  116.875000000        0      395    50      0.000   WF ENRT ZB XILIUHETUN NDB
 2  18.488333333  109.403333333        0      426    75      0.000   WL ENRT ZJ BAOLONG NDB
 2  30.125775000  120.200630556        0      572    75      0.000   WY ENRT ZS WENYAN NDB
 2  50.635555556  128.035277778        0      460    50      0.000   WZ ENRT UH SREDNEBELOYE NDB
 2  39.540772222   75.989252778        0      223    25      0.000    X ENRT ZW KASHI NDB
 2  25.171666667  110.318333333        0      417    50      0.000    Y ENRT ZG QIFENGLING NDB
 2  37.876663889  112.410991667        0      201    50      0.000   YF ENRT ZB WOLONG (TAIYUAN) NDB
 2  36.235000000  103.801666667        0      198    75      0.000   YM ENRT ZL ZHONGHE NDB
 2  40.733333333  116.633333333        0      514    50      0.000   YV ENRT ZB TANGHEKOU NDB
 2  47.485000000   84.885555556        0      552    25      0.000    Z ENRT UA ZAISAN NDB
 2  38.970386111  121.479888889        0      391    15      0.000   ZF ENRT ZY DALIAN NDB
 2  31.941666667  119.710000000        0      217    75      0.000   ZJ ENRT ZS BENNIU NDB
 2  28.018333333  112.963333333        0      520    50      0.000   ZK ENRT ZG DATUOPU NDB
 2  34.221666667  108.853333333        0      359    50      0.000   ZS ENRT ZL YANZHUANG NDB
 2  30.498641667  103.909744444        0      260    15      0.000   ZW ENRT ZU CHENGDU NDB
 4  43.343777778   77.018000000     2238    11130    18  83395.751  IAA UAAA UA 23R ILS-cat-III
 4  43.338555556   77.012055556     2300    10810    18  83395.746  IAL UAAA UA 23L ILS-cat-II
 4  43.368666667   77.072805556     2238    11030    18  18415.746  ILM UAAA UA 05R ILS-cat-I
 4  43.373222222   77.077444444     2238    10910    18  18415.751  IMA UAAA UA 05L ILS-cat-I
 6  49.677722222   73.354166667     1768    11170    18 300238.344  IKA UAKK UA 23 GS
 4  49.684277778   73.366527778     1768    10990    18  18058.344  IRG UAKK UA 05 ILS-cat-I
 4  50.047166667   82.474500000      945    10970    18 109750.707  ISI UASK UA 30 ILS-cat-I
 4  50.022861111   82.518500000      942    11170    18  44770.707  IUS UASK UA 12 ILS-cat-I
 4  52.181694444   77.052861111      417    11070    18  77262.605  IPW UASP UA 21 ILS-cat-I
 4  50.349666667   80.203944444      682    11030    18  92783.699  ISP UASS UA 26 ILS-cat-I
 4  42.579983333   76.674352778     5426    10870    18  89894.193  IKL UCFL UC 25 ILS-cat-I
 4  42.591952778   76.731738889     5426    10990    18  24914.193  ITM UCFL UC 07 ILS-cat-I
 4  43.057386111   74.447491667     2090    11170    18  92059.981  IBK UCFM UC 26 ILS-cat-II
 4  43.065244444   74.508255556     2090    11170    18  27079.981  IMN UCFM UC 08 ILS-cat-II
 4  50.442888889  127.406833333      640    10870    18    348.323  ILZ UHBB UH 36 ILS-cat-I
 4  43.385527778  132.121388889       59    11010    18  90600.951  ILN UHWW UH 25L ILS-cat-II
 4  43.406305556  132.172861111       59    10930    18  25620.951  ILS UHWW UH 07R ILS-cat-I
 4  52.030138889  113.271888889     2270    11030    18 104320.857  IDG UIAA UI 29 ILS-cat-I
15  52.024430556  113.304558333     2270    21076    80 350280.563 G29A UIAA UI 29 GLS
 4  52.259694444  104.422638889     1588    11130    18  42233.521  ICN UIII UI 12 ILS-cat-I
 4  52.274250000  104.367944444     1673    11030    18 107213.521  IIR UIII UI 30 ILS-cat-I
 4  51.804000000  107.409638889     1693    11030    18  94938.068  IZD UIUU UI 26 ILS-cat-I
 4  51.953722222   85.824666667      991    10990    18  71845.261  IGO UNBG UN 20 ILS-cat-I
 4  40.105652778  116.569097222      115    11170    18 129593.111  IDK ZBAA ZB 36L ILS-cat-I
 4  40.069505556  116.574819444      135    11030    18  64613.111  ILG ZBAA ZB 18R ILS-cat-I
 4  40.095380556  116.611913889      115    10850    18 129593.132  INJ ZBAA ZB 01 ILS-cat-II
 4  40.052541667  116.600633333      115    10930    18  64613.140  IOR ZBAA ZB 18L ILS-cat-I
 4  40.096380556  116.593713889      115    10990    18 129593.140  IQU ZBAA ZB 36R ILS-cat-II
 4  40.056419444  116.618052778      115    10890    18  64613.132  ISZ ZBAA ZB 19 ILS-cat-I
 4  39.482833333  109.879230556     4593    11010    18  45843.112  IDS ZBDS ZB 13 ILS-cat-I
 4  39.501033333  109.843058333     4593    10870    18 110823.112  IGG ZBDS ZB 31 ILS-cat-I
 4  40.073983333  113.464883333     3468    10870    18 114071.116  IJJ ZBDT ZB 32 ILS-cat-I
 4  43.429694444  112.070111111     3311    10850    18 106490.323  IER ZBER ZB 30 ILS-cat-I
 4  40.855163889  111.847888889     3556    10890    18  27792.730  IFX ZBHH ZB 08 ILS-cat-I
 4  40.844108333  111.800947222     3579    10950    18  92772.730  IKJ ZBHH ZB 26 ILS-cat-I
 4  49.204419444  119.804727778     2165    11030    18  98543.921  IUC ZBLA ZB 27 ILS-cat-I
 4  49.562233333  117.351905556     2195    10850    18  41867.305  IMZ ZBMZ ZB 12 ILS-cat-I
 4  49.571244444  117.307247222     2231    11010    18 106847.305  IZZ ZBMZ ZB 30 ILS-cat-I
 4  40.550027778  110.013722222     3320    11050    18  48008.785  IXX ZBOW ZB 13 ILS-cat-I
 4  38.295641667  114.685058333      217    11030    18 119847.472  IFF ZBSJ ZB 33 ILS-cat-I
 4  38.265919444  114.709258333      226    10990    18  54867.472  IOO ZBSJ ZB 15 ILS-cat-I
 4  39.143208333  117.334588889       26    11050    18 122734.551  ICG ZBTJ ZB 34L ILS-cat-I
 4  39.112947222  117.380130556       12    10970    18  57754.566  ICU ZBTJ ZB 16L ILS-cat-I
 4  39.108255556  117.356105556       36    11090    18  57754.551  IJS ZBTJ ZB 16R ILS-cat-I
 4  39.143772222  117.361166667       12    11150    18 122734.566  IKD ZBTJ ZB 34R ILS-cat-I
 4  37.756880556  112.611827778     2579    10930    18 112267.123  IBB ZBYN ZB 31 ILS-cat-I
 4  37.734536111  112.649172222     2546    11090    18  47287.123  ICC ZBYN ZB 13 ILS-cat-I
 4  29.106275000  110.458508333      712    11030    18  28515.694  IDY ZGDY ZG 08 ILS-cat-I
 4  29.099505556  110.428141667      677    10890    18  93495.694  IPS ZGDY ZG 26 ILS-cat-I
 4  23.405516667  113.317430556       49    10850    18   5773.929  IDM ZGGG ZG 02R ILS-cat-I
 4  23.374227778  113.282772222       61    11150    18  70753.917  IPP ZGGG ZG 19 ILS-cat-I
 4  23.366794444  113.306966667       49    11190    18  70753.929  IXL ZGGG ZG 20L ILS-cat-I
 4  28.211755556  113.222252778      220    11110    18    716.906  ICR ZGHA ZG 36R ILS-cat-I
 4  28.172472222  113.224650000      220    10930    18  65336.906  ISL ZGHA ZG 18L ILS-cat-I
 4  28.208488889  113.218566667      220    10990    18    716.885  ISV ZGHA ZG 36L ILS-cat-I
 4  28.175666667  113.220600000      217    11030    18  65336.885  IWW ZGHA ZG 18R ILS-cat-I
 4  25.202886111  110.037841667      577    10850    18  67504.957  IPA ZGKL ZG 19 ILS-cat-I
 4  22.596677778  108.161941667      436    11090    18  82306.719  IUY ZGNN ZG 23 ILS-cat-I
 4  22.620305556  108.189058333      423    10890    18  17326.669  IXU ZGNN ZG 05 ILS-cat-I
 4  23.540261111  116.492650000       33    10870    18  80499.879  ICS ZGOW ZG 22 ILS-cat-I
 4  23.563716667  116.514013889       56    10930    18  15519.879  IJY ZGOW ZG 04 ILS-cat-I
 4  22.656472222  113.783747222       23    10910    18 120933.162  IBA ZGSZ ZG 34 ILS-cat-I
 4  22.655055556  113.801994444       23    11070    18 120933.178  IMH ZGSZ ZG 33 ILS-cat-I
 4  22.623483333  113.819300000       23    11130    18  55953.178  IQJ ZGSZ ZG 15 ILS-cat-I
 4  34.540597222  113.837447222      495    11070    18 106852.457  IZR ZHCC ZH 30R ILS-cat-I
 4  30.796727778  114.221516667      112    10930    18  16601.306  IHN ZHHH ZH 04L ILS-cat-I
 4  30.770680556  114.194819444      148    10850    18  81581.306  ITS ZHHH ZH 22R ILS-cat-I
 4  30.755486111  114.208525000      115    11110    18  81581.246  IUT ZHHH ZH 22L ILS-cat-I
 4  30.784008333  114.237716667      115    11150    18  16601.246  IWF ZHHH ZH 04R ILS-cat-I
 4  30.545183333  111.493822222      673    11050    18  49093.146  IYC ZHYC ZH 14 ILS-cat-I
 4  19.934822222  110.478441667       95    11150    18  32849.824  IHH ZJHK ZJ 09 ILS-cat-I
 4  18.300516667  109.393994444       95    10850    18  94942.176  IFH ZJSY ZJ 26 ILS-cat-I
 4  18.305277778  109.430555556       89    10950    18  29962.176  IKK ZJSY ZJ 08 ILS-cat-I
 4  39.187844444  125.677233333       89    10950    18  61723.033  IGE ZKPY ZK 17 ILS-cat-I
 4  39.223369444  125.663244444       89    10990    18 126703.033   LW ZKPY ZK 35 ILS-cat-I
 4  38.337375000  106.403847222     3757    10930    18  11548.899  ITY ZLIC ZL 03 ILS-cat-I
 4  38.304908333  106.381011111     3714    10850    18  76528.899  IVO ZLIC ZL 21 ILS-cat-I
 4  36.493091667  103.622175000     6388    10850    18  64617.121  IKQ ZLLL ZL 18 ILS-cat-I
 4  36.534041667  103.619602778     6388    10930    18 129597.121  IYY ZLLL ZL 36 ILS-cat-I
 4  36.523966667  102.062355556     7178    11070    18  40069.137  ICB ZLXN ZL 11 ILS-cat-I
 4  36.536736111  102.016508333     7116    10870    18 105049.137  IXN ZLXN ZL 29 ILS-cat-I
 4  34.419441667  108.748919444     1562    11110    18  83748.705  IAQ ZLXY ZL 23L ILS-cat-I
 4  34.436891667  108.738302778     1578    11030    18  83748.698  IMM ZLXY ZL 23R ILS-cat-II
 4  34.445066667  108.784308333     1575    10930    18  18768.705  IXW ZLXY ZL 05R ILS-cat-II
 4  47.829666667  106.784388889     4364    11030    18  51258.080  IDA ZMUB ZM 14 ILS-cat-I
 4  26.692188889  100.249897222     7320    10850    18   6136.952  IYL ZPLJ ZP 02 ILS-cat-I
 4  25.100094444  102.915230556     6919    11010    18  79058.342  IBH ZPPP ZP 21 ILS-cat-I
 4  25.123594444  102.960233333     6919    10930    18  14078.185  IFY ZPPP ZP 04 ILS-cat-I
 4  25.087552778  102.928975000     6909    10850    18  79058.185  IKM ZPPP ZP 22 ILS-cat-II
 4  25.132433333  102.943355556     6903    11130    18  14078.342  IZL ZPPP ZP 03 ILS-cat-II
 4  31.926763889  119.755150000       24    10850    18 106130.201  IBN ZSCG ZS 29 ILS-cat-I
 4  31.914247222  119.795263889       24    11150    18  41150.201  IZJ ZSCG ZS 11 ILS-cat-I
 4  28.881511111  115.910688889      129    11170    18   9382.999  IEE ZSCN ZS 03 ILS-cat-I
 4  28.848397222  115.894655556      148    11050    18  74362.999  INC ZSCN ZS 21 ILS-cat-I
 4  25.951347222  119.672763889       46    11070    18  10826.884  ICL ZSFZ ZS 03 ILS-cat-I
 4  25.918161111  119.654058333       46    11030    18  75806.884  INN ZSFZ ZS 21 ILS-cat-I
 4  30.221075000  120.415380556       23    10850    18  89162.837  IDD ZSHC ZS 25 ILS-cat-I
 4  30.236908333  120.405411111       41    11150    18  89162.837  IHZ ZSHC ZS 24 ILS-cat-I
 4  30.253416667  120.442641667       41    11050    18  24182.837  IXS ZSHC ZS 06 ILS-cat-II
 4  29.836144444  121.445636111       12    11090    18 111183.392  ILL ZSNB ZS 31 ILS-cat-I
 4  31.752130556  118.880616667       49    11030    18  22377.880  IMI ZSNJ ZS 06 ILS-cat-I
 4  31.712005556  118.845291667       49    11130    18  87357.892  IPX ZSNJ ZS 25 ILS-cat-I
 4  32.092302778  120.979436111       16    10910    18   1798.360  INT ZSNT ZS 36 ILS-cat-I
 4  32.055980556  120.980663889       16    11050    18  66418.360  IXD ZSNT ZS 18 ILS-cat-I
 4  31.972930556  116.987091667      223    10930    18  55590.143  IHF ZSOF ZS 15 ILS-cat-I
 4  32.003955556  116.966083333      226    10850    18 120570.143  IXQ ZSOF ZS 33 ILS-cat-I
 4  31.157233333  121.782422222       36    10810    18 125262.087  IBD ZSPD ZS 35L ILS-cat-I
 4  31.124872222  121.829477778       20    11150    18  60282.111  IHL ZSPD ZS 16L ILS-cat-I
 4  31.124383333  121.799891667       26    11070    18  60282.106  IPD ZSPD ZS 17L ILS-cat-II
 4  31.162875000  121.815138889       23    10890    18 125262.111  IPR ZSPD ZS 34R ILS-cat-I
 4  36.248625000  120.380066667       33    11070    18  61725.630  INX ZSQD ZS 17 ILS-cat-I
 4  24.784325000  118.580941667       16    10870    18  77250.298  IJZ ZSQZ ZS 21 ILS-cat-I
 4  31.180727778  121.333383333       32    11090    18  65337.351  IHQ ZSSS ZS 18R ILS-cat-I
 4  31.179858333  121.337263889       31    11130    18  65337.353  IPK ZSSS ZS 18L ILS-cat-I
 4  31.215675000  121.331461111       32    11170    18    717.351  ISH ZSSS ZS 36L ILS-cat-I
 4  31.215475000  121.335319444       33    11030    18    717.353  IWB ZSSS ZS 36R ILS-cat-I
 4  29.725316667  118.268552778      440    10830    18  47648.109  IWS ZSTX ZS 13 ILS-cat-I
 4  37.172386111  122.222805556      148    11070    18  74358.409  IQC ZSWH ZS 21 ILS-cat-I
 4  37.201350000  122.234922222      148    11010    18   9378.409  IXM ZSWH ZS 03 ILS-cat-I
 4  31.481575000  120.423758333       16    10890    18  74000.151  IFS ZSWX ZS 21 ILS-cat-I
 4  31.513841667  120.437630556       16    10990    18   9020.151  IMF ZSWX ZS 03 ILS-cat-I
 4  27.923691667  120.861361111       17    11030    18  11548.100  IKN ZSWZ ZS 03 ILS-cat-I
 4  27.893302778  120.842988889       17    10870    18  76528.153  IWZ ZSWZ ZS 21 IGS
 4  34.060772222  117.577800000      115    11010    18  32485.484  ICK ZSXZ ZS 09 ILS-cat-I
 4  33.440941667  120.217183333       10    11090    18  15518.440  IGF ZSYN ZS 04 ILS-cat-I
 4  37.673325000  120.993855556      154    10890    18  18042.158  IYN ZSYT ZS 05 ILS-cat-I
 4  37.646488889  120.963186111      154    10850    18  83022.158  IYT ZSYT ZS 23 ILS-cat-I
 4  29.358777778  120.037622222      285    11170    18   8658.188  IZX ZSYW ZS 02 ILS-cat-I
 4  29.711786111  106.660613889     1364    11050    18  71836.921  ICO ZUCK ZU 21 ILS-cat-I
 4  29.738058333  106.652233333     1364    10890    18   6856.717  IJC ZUCK ZU 02R ILS-cat-I
 4  29.702461111  106.639908333     1364    11010    18  71836.717  IMW ZUCK ZU 20L ILS-cat-I
 4  29.703366667  106.636116667     1364    10810    18  71836.718  IOS ZUCK ZU 20R ILS-cat-I
 4  29.749488889  106.673822222     1364    10850    18   6856.921  IQT ZUCK ZU 03 ILS-cat-I
 4  29.734638889  106.646947222     1364    10970    18   6856.718  IWX ZUCK ZU 02L ILS-cat-II
 4  26.522052778  106.798058333     3737    10930    18  68949.838  IGY ZUGY ZU 19 ILS-cat-I
 4  29.297675000   90.888802778    11729    11030    18  97109.043  ISS ZULS ZU 27R ILS-cat-I
 4  30.516936111  103.935475000     1660    10970    18  73641.839  IDE ZUUU ZU 20L ILS-cat-I
 4  30.595772222  103.955033333     1634    11110    18   8661.849  IZW ZUUU ZU 02L ILS-cat-II
 4  37.044344444   79.843761111     4708    11030    18 103970.283  IRB ZWTN ZW 29 ILS-cat-I
 4  43.912441667   87.499286111     2140    10970    18  25633.533  IOY ZWWW ZW 07 ILS-cat-I
 4  43.901791667   87.449119444     2139    11030    18  90613.533  IRM ZWWW ZW 25 ILS-cat-II
 4  45.610280556  126.234850000      439    10990    18  82659.353  IMJ ZYHB ZY 23 ILS-cat-I
 4  46.852547222  130.480116667      262    10830    18  21287.992  IRQ ZYJM ZY 06 ILS-cat-I
 4  44.511022222  129.559636111      863    10890    18  77965.932  IQM ZYMD ZY 22 ILS-cat-I
 4  38.966627778  121.547938889      108    10910    18  36092.396  IZF ZYTL ZY 10 ILS-cat-I
 4  41.629127778  123.467050000      217    11030    18  85188.488  IKY ZYTX ZY 24 ILS-cat-I
 4  41.650902778  123.499875000      197    11050    18  20208.488  IPU ZYTX ZY 06 ILS-cat-I
 4  42.884975000  129.471344444      623    10870    18  32841.739  IJA ZYYJ ZY 09 ILS-cat-I
 4  42.880772222  129.431744444      623    10930    18  97821.739  IYJ ZYYJ ZY 27 ILS-cat-I
 2  46.882055556   74.981916667        0      925    15      0.000    B UAAH UA BALKHASH NDB
 2  46.188111111   80.859250000        0      380    15      0.000    R UAAL UA USHARAL NDB
 2  46.193277778   80.803138889        0      380    15      0.000   SH UAAL UA USHARAL NDB
 2  45.141472222   78.455777778        0      625    25      0.000    K UAAT UA TALDYKORGAN NDB
 2  45.169138889   78.475250000        0      303    25      0.000   KR UAAT UA TALDYKORGAN NDB
 2  45.104361111   78.430000000        0      625    25      0.000    T UAAT UA TALDYKORGAN NDB
 2  45.081444444   78.414277778        0      303    25      0.000   TK UAAT UA TALDYKORGAN NDB
 2  50.022583333   82.519027778        0      708    15      0.000    S UASK UA UST-KAMENOGORSK NDB
 2  50.474888889  127.396416667        0      350    15      0.000   BM UHBB UH IGNATYEVO (BLAGOVESHCHENSK) NDB
 2  43.408305556  132.177750000        0      368    25      0.000   LN UHWW UH KNEVICHI (VLADIVOSTOK) NDB
 2  52.017861111  113.379777778        0      518    25      0.000   DG UIAA UI KADALA (CHITA) NDB
 2  52.039750000  113.190361111        0      518    15      0.000   ZM UIAA UI KADALA (CHITA) NDB
 2  52.275583333  104.362944444        0      545    15      0.000    C UIII UI IRKUTSK NDB
 2  52.285138889  104.326305556        0      514    50      0.000   CN UIII UI IRKUTSK NDB
 2  52.258555556  104.426583333        0      545    25      0.000    I UIII UI IRKUTSK NDB
 2  52.249111111  104.462000000        0      514    50      0.000   IR UIII UI IRKUTSK NDB
 2  52.332444444  104.235277778        0      612    15      0.000   KL UIIR UI VOSTOCHNY (IRKUTSK-2) NDB
 2  52.403388889  104.130666667        0      612    15      0.000   ZP UIIR UI VOSTOCHNY (IRKUTSK-2) NDB
 2  51.818444444  107.520138889        0      349    15      0.000   ZD UIUU UI MUKHINO (ULAN-UDE) NDB
 2  52.027416667   85.880861111        0      350    25      0.000   GO UNBG UN GORNO-ALTAISK NDB
 2  51.682500000   94.427222222        0      996    25      0.000    P UNKY UN KYZYL NDB
 2  40.122077778  116.589602778        0      196    50      0.000   OR ZBAA ZB BEIJING CAPITAL NDB
 2  40.837080556  111.762608333        0      372    50      0.000   FX ZBHH ZB BAITA (HOHHOT) NDB
 2  38.259950000  114.714175000        0      377    25      0.000    F ZBSJ ZB ZHENGDING (SHIJIAZHUANG) NDB
 2  38.301233333  114.680450000        0      528    25      0.000    O ZBSJ ZB ZHENGDING (SHIJIAZHUANG) NDB
 2  22.795000000  113.730000000        0      253    25      0.000   QJ ZGSZ ZG BAOAN NDB
 2  30.484305556  111.569169444        0      436    25      0.000   JA ZHYC ZH SANXIA (YICHANG) NDB
 2  38.343202778  106.407952778        0      249    15      0.000    V ZLIC ZL HEDONG (YINCHUAN) NDB
 2  46.364444444   96.291111111        0      364    15      0.000   GA ZMAT ZM ALTAI NDB
 2  48.143666667  114.617388889        0      430    25      0.000   ON ZMCD ZM CHOIBALSAN NDB
 2  43.137055556  106.845750000        0      485    50      0.000   KB ZMKB ZM KHANBUMBAT NDB
 2  47.932861111   91.640111111        0      450    25      0.000   IM ZMKD ZM KHOVD (KHVOD) NDB
 2  43.772222222  105.577111111        0      420    50      0.000   TG ZMTT ZM TAVANTOLGOI (TAVAN TOLGOI) NDB
 2  31.449511111  120.410163889        0      306    25      0.000   MF ZSWX ZS SHUOFANG (WUXI) NDB
 2  31.552266667  120.453963889        0      306    25      0.000   RH ZSWX ZS SHUOFANG (WUXI) NDB
 2  34.052858333  117.465763889        0      244    25      0.000   CK ZSXZ ZS GUANYIN (XUZHOU) NDB
 2  28.055597222  102.181708333        0      388    25      0.000   UZ ZUXC ZU QINGSHAN (XICHANG) NDB
 2  47.301011111  123.881675000        0      240    15      0.000   GF ZYQQ ZY SANJIAZI (QIQIHAR) NDB
 2  47.195902778  123.944391667        0      177    15      0.000   LJ ZYQQ ZY SANJIAZI (QIQIHAR) NDB
 3  31.728069444   74.785883333      780    11550   130      2.000  AAR ENRT VI AMRITSAR VOR/DME
 3  23.889555556   91.239722222       72    11610   130     -0.500  AAT ENRT VE AGARTALA VOR/DME
 3  19.861083333   75.405250000     1935    11630   130     -1.000  AAU ENRT VA AURANGABAD VOR/DME
 3  27.150463889   77.947791667      551    11200   130     -0.000  AGG ENRT VI AGRA VOR/DME
 3  25.443222222   81.724316667      321    11330   130     -0.000  ALH ENRT VE ALLAHABAD VOR/DME
 3  27.829305556   78.178333333      666    11790   130      1.000  ALI ENRT VI ALIGARH VOR/DME
 3  26.690555556   88.326388889      412    11660   130     -0.000  BBD ENRT VE BAGHDOGRA VOR/DME
 3  12.949750000   77.681000000     2936    11550   130     -2.500  BBG ENRT VO BENGALURU VOR/DME
 3  15.165000000   76.880555556     1500    11280   130     -1.500  BBI ENRT VO BELLARY VOR/DME
 3  15.856166667   74.616944444     2488    11210   130     -1.000  BBM ENRT VA BELGAUM VOR/DME
 3  25.454236111   82.859486111      289    11390   130     -0.000  BBN ENRT VE VARANASI VOR/DME
 3  20.243666667   85.813250000      122    11350   130     -1.000  BBS ENRT VE BHUBANESHWAR VOR/DME
 3  16.521750000   80.792694444       75    11620   130     -1.000  BBZ ENRT VO VIJAYAWADA VOR/DME
