 47.573333333  104.762500000  DELEG ENRT ZM 2105426
 52.265555556  107.605277778  DELEM ENRT UI 2105426
 52.071111111  131.113333333  DELUK ENRT UH 2105426
 44.917222222   75.516666667  DESER ENRT UA 2105426
 44.274722222   77.922500000  DESOK ENRT UA 5920082
 43.806388889   76.841388889  DETAK ENRT UA 2105426
 50.113055556   83.605277778  DEVNA ENRT UA 5920082
 51.608888889  117.595555556  DIBOR ENRT UI 2105426
 47.441944444   75.760000000  DIBUK ENRT UA 5920082
 48.908611111  134.242777778  DIDEK ENRT UH 4530258
 52.160000000  114.153333333  DIKRA ENRT UI 5920082
 52.463888889   88.826111111  DILAT ENRT UN 2118994
 50.214166667  116.202500000  DILES ENRT UI 2105426
 50.809166667   77.384166667  DILGI ENRT UA 2105426
 49.307777778   75.098333333  DIMUT ENRT UA 5920082
 44.126388889   76.029722222  DIPEN ENRT UA 5920082
 44.416944444  108.470555556  DIROT ENRT ZM 2105431
 44.326111111   74.648611111  DITSU ENRT UA 2118994
 46.022500000   76.107222222  DITUR ENRT UA 2105426
 38.413333333  121.458333333  DOBGA ENRT ZY 4530243
 51.957222222  103.986666667  DOBOS ENRT UI 2105426
 48.703333333   77.603888889  DODEM ENRT UA 2105426
 45.238888889   76.003055556  DODOK ENRT UA 2105426
 28.110000000  112.361666667  DODSA ENRT ZG 4530258
 39.163333333  116.785000000  DOGAR ENRT ZB 4543831
 31.820000000  118.963333333  DOGVI ENRT ZS 2105431
 39.383333333  132.431666667  DOHAE ENRT ZK 2105426
 30.858333333  121.775000000  DOKUN ENRT ZS 4530243
 43.806944444  132.632500000  DOLMA ENRT UH 5920082
 20.500000000  110.840000000  DOMGO ENRT ZJ 2105431
 51.116944444  132.984444444  DOMON ENRT UH 2105426
 14.703333333  112.021666667  DONDA ENRT ZJ 2105431
 25.045000000  100.283333333  DONEN ENRT ZP 2105431
 27.700000000  104.398333333  DONLA ENRT ZP 2118999
 47.710000000   96.526944444  DONOI ENRT ZM 2105426
 47.506111111   75.010555556  DONUR ENRT UA 5920082
 37.566666667  123.333333333  DONVO ENRT ZS 5906519
 35.000000000  123.405000000  DOPNO ENRT ZS 2118994
 31.246666667  104.375000000  DOREX ENRT ZU 5920087
 52.012222222   78.203333333  DOSAK ENRT UA 5920082
 51.908055556  132.438055556  DOTAK ENRT UH 2105426
 44.129166667   78.151111111  DOTAL ENRT UA 5920082
 40.528333333  111.948333333  DOTOS ENRT ZB 4464727
 34.756666667  108.708333333  DOVOP ENRT ZL 5906519
 36.558333333  104.710000000  DOVTI ENRT ZL 2105431
 34.863333333  113.730000000  DUBAG ENRT ZH 5906499
 29.855000000  119.665000000  DUBGO ENRT ZS 5906519
 43.805000000   89.516666667  DUBUV ENRT ZW 2105431
 23.821666667  108.161666667  DUDIT ENRT ZG 2105431
 45.735833333  106.268888889  DUGAR ENRT ZM 2105426
 46.650833333   98.113333333  DULAN ENRT ZM 2105426
 43.938333333  122.928333333  DULEX ENRT ZY 2105431
 43.965000000   88.811666667  DUMAM ENRT ZW 4530263
 31.361666667  122.775000000  DUMET ENRT ZS 4543831
 38.166666667   92.500000000  DUMIN ENRT ZL 2105411
 40.528333333  112.166666667  EGANA ENRT ZB 5906499
 36.793333333  112.936666667  EGEBI ENRT ZB 2105431
 25.348333333  115.111666667  EGEDA ENRT ZG 2105431
 17.000000000  112.283333333  EGEMU ENRT ZJ 2105431
 44.303333333   88.026666667  EGUVO ENRT ZW 2105426
 27.576666667  107.211666667  EKADI ENRT ZU 2105431
 45.101666667  125.186666667  EKADO ENRT ZY 5920087
 30.738333333  106.411666667  EKELA ENRT ZU 4464727
 37.875000000  112.590000000  EKETA ENRT ZB 2105431
 28.095000000  113.015000000  EKIBA ENRT ZG 4530258
 31.351666667  121.110000000  EKIMU ENRT ZS 5906519
 43.375000000   75.543611111  EKLAT ENRT UA 5920082
 44.667500000   73.447500000  EKNIL ENRT UA 2118994
 49.765277778   75.121666667  EKTAB ENRT UA 5920082
